route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-45,27_1,4-45-A-1,27-45-11-1-154100,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-154400,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-154800,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-155100,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-155400,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-155700,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-160300,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-160600,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-161400,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-161700,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-162400,Carraz,,0
4-45,27_1,4-45-R-12,27-45-11-1-162700,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-163700,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-164000,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-164200,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-164500,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-165000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-165300,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-165600,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-165900,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-170200,Carraz,,0
4-45,27_1,4-45-R-12,27-45-11-1-170500,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-171500,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-171800,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-172000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-172300,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-172600,Carraz,,0
4-45,27_1,4-45-R-12,27-45-11-1-172900,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-173900,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-174200,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-175000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-175300,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-175600,Carraz,,0
4-45,27_1,4-45-R-12,27-45-11-1-175900,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-180900,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-181200,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-182000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-182300,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-182600,Carraz,,0
4-45,27_1,4-45-R-12,27-45-11-1-182900,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-183900,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-184200,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-184900,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-185200,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-185600,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-185900,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-190800,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-191100,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-191800,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-192100,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-193300,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-193600,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-194100,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-194400,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-194900,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-195200,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-195800,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-200100,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-200900,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-201200,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-201800,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-202100,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-203000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-203300,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-203600,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-203900,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-204700,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-205000,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-210700,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-211000,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-212000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-212300,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-213500,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-213800,Les Ateliers,,1
4-45,27_1,4-45-A-1,27-45-11-1-215000,Carraz,,0
4-45,27_1,4-45-R-2,27-45-11-1-215300,Les Ateliers,,1
4-61,04_0,4-61-R-20,4-61-1-0-163500,Bus Class' FENAY,,1
4-61,04_1,4-61-A-19,4-61-1-1-072200,Bus Class' Collège Dorgelès,,0
4-61,25_0,4-61-R-20,25-61-1-0-163500,Bus Class' FENAY,,1
4-61,25_1,4-61-A-19,25-61-1-1-072200,Bus Class' Collège Dorgelès,,0
4-61,25_7,4-61-R-20,25-61-1-7-120500,Bus Class' FENAY,,1
4-62,04_0,4-62-R-14,4-62-2-0-171000,Bus Class' FENAY,,1
4-62,04_1,4-62-A-13,4-62-1-1-070600,Bus Class' Lycée H. Fontaine,,0
4-62,25_0,4-62-R-14,25-62-2-0-171000,Bus Class' FENAY,,1
4-62,25_1,4-62-A-13,25-62-1-1-070600,Bus Class' Lycée H. Fontaine,,0
4-62,25_7,4-62-R-14,25-62-1-7-121000,Bus Class' FENAY,,1
4-63,04_0,4-63-R-11,4-63-1-0-163500,Bus Class' BRETENIERE,,1
4-63,04_1,4-63-A-10,4-63-1-1-071700,Bus Class' Collège Dorgelès,,0
4-63,25_0,4-63-R-11,25-63-1-0-163500,Bus Class' BRETENIERE,,1
4-63,25_1,4-63-A-10,25-63-1-1-071700,Bus Class' Collège Dorgelès,,0
4-63,25_7,4-63-R-11,25-63-1-7-120500,Bus Class' BRETENIERE,,1
4-64,04_0,4-64-R-9,4-64-1-0-173800,Bus Class' BRESSEY,,1
4-64,04_1,4-64-A-11,4-64-1-1-080000,Bus Class' Rostand Boivin,,0
4-64,25_0,4-64-R-2,25-64-1-0-173800,Bus Class' BRESSEY,,1
4-64,25_1,4-64-A-11,25-64-1-1-080000,Bus Class' Rostand Boivin,,0
4-65,04_0,4-65-R-9,4-65-1-0-164000,Bus Class' HAUTEVILLE,,1
4-65,04_1,4-65-A-6,4-65-1-1-072500,Bus Class' Collège Vian,,0
4-65,25_0,4-65-R-9,25-65-1-0-164000,Bus Class' HAUTEVILLE,,1
4-65,25_1,4-65-A-6,25-65-1-1-072500,Bus Class' Collège Vian,,0
4-65,25_7,4-65-R-9,25-65-1-7-120600,Bus Class' HAUTEVILLE,,1
4-66,04_0,4-66-R-8,4-66-1-0-163500,Bus Class' NEUILLY CRI,,1
4-66,04_1,4-66-A-7,4-66-1-1-072600,Bus Class' Collège Dorgelès,,0
4-66,25_0,4-66-R-8,25-66-1-0-163500,Bus Class' NEUILLY CRI,,1
4-66,25_1,4-66-A-7,25-66-1-1-072600,Bus Class' Collège Dorgelès,,0
4-66,25_7,4-66-R-8,25-66-1-7-120500,Bus Class' NEUILLY CRI,,1
4-67,04_0,4-67-R-9,4-67-1-0-181000,Bus Class' NEUILLY CRI,,1
4-67,04_1,4-67-A-4,4-67-1-1-071000,Bus Class' 30 Octobre,,0
4-67,25_0,4-67-R-9,25-67-1-0-181000,Bus Class' NEUILLY CRI,,1
4-67,25_1,4-67-A-4,25-67-1-1-071000,Bus Class' 30 Octobre,,0
4-67,25_7,4-67-R-9,25-67-1-7-121500,Bus Class' NEUILLY CRI,,1
4-68,04_0,4-68-R-21,4-68-3-0-181000,Bus Class' BRETENIERE,,1
4-68,04_1,4-68-A-20,4-68-1-1-070400,Bus Class' Lycée H. Fontaine,,0
4-68,25_0,4-68-R-21,25-68-3-0-181000,Bus Class' BRETENIERE,,1
4-68,25_1,4-68-A-20,25-68-1-1-070400,Bus Class' Lycée H. Fontaine,,0
4-68,25_7,4-68-R-21,25-68-2-7-121000,Bus Class' BRETENIERE,,1
4-69,04_0,4-69-R-16,4-69-4-0-170200,Bus Class' NEUILLY CRI,,1
4-69,04_0,4-69-R-16,4-69-5-0-171200,Bus Class' NEUILLY CRI,,1
4-69,04_1,4-69-A-80,4-69-1-1-071500,Bus Class' Lycée Boivin,,0
4-69,04_1,4-69-A-84,4-69-2-1-074500,Bus Class' Lycée Boivin,,0
4-69,04_1,4-69-A-82,4-69-1-1-075000,Bus Class' Lycée Boivin,,0
4-69,25_0,4-69-R-16,25-69-4-0-170200,Bus Class' NEUILLY CRI,,1
4-69,25_0,4-69-R-16,25-69-5-0-171200,Bus Class' NEUILLY CRI,,1
4-69,25_1,4-69-A-80,25-69-1-1-071500,Bus Class' Lycée Boivin,,0
4-69,25_1,4-69-A-84,25-69-2-1-074500,Bus Class' Lycée Boivin,,0
4-69,25_1,4-69-A-82,25-69-1-1-075000,Bus Class' Lycée Boivin,,0
4-69,25_7,4-69-R-16,25-69-3-7-122200,Bus Class' NEUILLY CRI,,1
4-69,25_7,4-69-R-16,25-69-3-7-130000,Bus Class' NEUILLY CRI,,1
4-70,04_0,4-70-R-2,4-70-1-0-164500,Bus Class' PLOMBIERES,,1
4-70,04_1,4-70-A-1,4-70-1-1-072500,Bus Class' Collège Rameau,,0
4-70,25_0,4-70-R-2,25-70-1-0-164500,Bus Class' PLOMBIERES,,1
4-70,25_1,4-70-A-1,25-70-1-1-072500,Bus Class' Collège Rameau,,0
4-70,25_7,4-70-R-2,25-70-1-7-121000,Bus Class' PLOMBIERES,,1
4-71,04_0,4-71-R-7,4-71-1-0-170800,Bus Class' Roosevelt,,1
4-71,04_1,4-71-A-4,4-71-1-1-080500,Bus Class' Collège Malraux,,0
4-71,25_0,4-71-R-7,25-71-1-0-170800,Bus Class' Roosevelt,,1
4-71,25_1,4-71-A-4,25-71-1-1-080500,Bus Class' Collège Malraux,,0
4-71,25_7,4-71-R-7,25-71-1-7-123800,Bus Class' Roosevelt,,1
4-72,04_0,4-72-R-2,4-72-2-0-161000,Bus Class' MAGNY,,1
4-72,04_0,4-72-R-2,4-72-2-0-171000,Bus Class' MAGNY,,1
4-72,04_1,4-72-A-1,4-72-1-1-073600,Bus Class' Lycée Boivin,,0
4-72,04_1,4-72-A-1,4-72-1-1-075700,Bus Class' Lycée Boivin,,0
4-72,25_0,4-72-R-2,25-72-2-0-161000,Bus Class' MAGNY,,1
4-72,25_0,4-72-R-2,25-72-2-0-171000,Bus Class' MAGNY,,1
4-72,25_1,4-72-A-1,25-72-1-1-073600,Bus Class' Lycée Boivin,,0
4-72,25_1,4-72-A-1,25-72-1-1-075700,Bus Class' Lycée Boivin,,0
4-72,25_7,4-72-R-2,25-72-1-7-123000,Bus Class' MAGNY,,1
4-72,25_7,4-72-R-2,25-72-1-7-130000,Bus Class' MAGNY,,1
4-73,04_1,4-73-A-4,4-73-1-1-073700,Bus Class' Lycée Boivin,,0
4-73,25_1,4-73-A-4,25-73-1-1-073700,Bus Class' Lycée Boivin,,0
4-74,04_0,4-74-R-2,4-74-2-0-171000,ST-APOLLINAIRE Pré Thomas,,1
4-74,04_1,4-74-A-1,4-74-1-1-072300,Bus Class' Lycée Le Castel,,0
4-74,25_0,4-74-R-2,25-74-2-0-171000,ST-APOLLINAIRE Pré Thomas,,1
4-74,25_1,4-74-A-1,25-74-1-1-072300,Bus Class' Lycée Le Castel,,0
4-93,04_1,4-93-A-21,4-93-2-1-035700,Ne prend pas de voyageurs,,0
4-93,04_1,4-93-A-20,4-93-1-1-040100,Ne prend pas de voyageurs,,0
4-93,04_1,4-93-A-21,4-93-4-1-042300,Ne prend pas de voyageurs,,0
4-93,04_1,4-93-A-20,4-93-3-1-042800,Ne prend pas de voyageurs,,0
4-93,04_1,4-93-A-21,4-93-2-1-044100,Ne prend pas de voyageurs,,0
4-93,04_1,4-93-A-20,4-93-1-1-044700,Ne prend pas de voyageurs,,0
4-93,19_A,4-93-A-21,19-93-2-A-035900,Ne prend pas de voyageurs,,0
4-93,19_A,4-93-A-20,19-93-1-A-040100,Ne prend pas de voyageurs,,0
4-93,19_A,4-93-A-21,19-93-4-A-042500,Ne prend pas de voyageurs,,0
4-93,19_A,4-93-A-20,19-93-3-A-042800,Ne prend pas de voyageurs,,0
4-93,19_A,4-93-A-21,19-93-2-A-044300,Ne prend pas de voyageurs,,0
4-93,19_A,4-93-A-20,19-93-1-A-044700,Ne prend pas de voyageurs,,0
4-93,20_1,4-93-A-21,20-93-2-1-035900,Ne prend pas de voyageurs,,0
4-93,20_1,4-93-A-20,20-93-1-1-040100,Ne prend pas de voyageurs,,0
4-93,20_1,4-93-A-21,20-93-4-1-042500,Ne prend pas de voyageurs,,0
4-93,20_1,4-93-A-20,20-93-3-1-042800,Ne prend pas de voyageurs,,0
4-93,20_1,4-93-A-21,20-93-2-1-044300,Ne prend pas de voyageurs,,0
4-93,20_1,4-93-A-20,20-93-1-1-044700,Ne prend pas de voyageurs,,0
4-93,21_1,4-93-A-21,21-93-2-1-035700,Ne prend pas de voyageurs,,0
4-93,21_1,4-93-A-20,21-93-1-1-040100,Ne prend pas de voyageurs,,0
4-93,21_1,4-93-A-21,21-93-4-1-042300,Ne prend pas de voyageurs,,0
4-93,21_1,4-93-A-20,21-93-3-1-042800,Ne prend pas de voyageurs,,0
4-93,21_1,4-93-A-21,21-93-2-1-044100,Ne prend pas de voyageurs,,0
4-93,21_1,4-93-A-20,21-93-1-1-044700,Ne prend pas de voyageurs,,0
4-93,23_A,4-93-A-21,23-93-2-A-035900,Ne prend pas de voyageurs,,0
4-93,23_A,4-93-A-20,23-93-1-A-040100,Ne prend pas de voyageurs,,0
4-93,23_A,4-93-A-21,23-93-4-A-042500,Ne prend pas de voyageurs,,0
4-93,23_A,4-93-A-20,23-93-3-A-042800,Ne prend pas de voyageurs,,0
4-93,23_A,4-93-A-21,23-93-2-A-044300,Ne prend pas de voyageurs,,0
4-93,23_A,4-93-A-20,23-93-1-A-044700,Ne prend pas de voyageurs,,0
4-93,24_1,4-93-A-21,24-93-2-1-035700,Ne prend pas de voyageurs,,0
4-93,24_1,4-93-A-20,24-93-1-1-040100,Ne prend pas de voyageurs,,0
4-93,24_1,4-93-A-21,24-93-4-1-042300,Ne prend pas de voyageurs,,0
4-93,24_1,4-93-A-20,24-93-3-1-042800,Ne prend pas de voyageurs,,0
4-93,24_1,4-93-A-21,24-93-2-1-044100,Ne prend pas de voyageurs,,0
4-93,24_1,4-93-A-20,24-93-1-1-044700,Ne prend pas de voyageurs,,0
4-93,25_1,4-93-A-21,25-93-2-1-035700,Ne prend pas de voyageurs,,0
4-93,25_1,4-93-A-20,25-93-1-1-040100,Ne prend pas de voyageurs,,0
4-93,25_1,4-93-A-21,25-93-4-1-042300,Ne prend pas de voyageurs,,0
4-93,25_1,4-93-A-20,25-93-3-1-042800,Ne prend pas de voyageurs,,0
4-93,25_1,4-93-A-21,25-93-2-1-044100,Ne prend pas de voyageurs,,0
4-93,25_1,4-93-A-20,25-93-1-1-044700,Ne prend pas de voyageurs,,0
4-93,27_1,4-93-A-21,27-93-2-1-035700,Ne prend pas de voyageurs,,0
4-93,27_1,4-93-A-20,27-93-1-1-040100,Ne prend pas de voyageurs,,0
4-93,27_1,4-93-A-21,27-93-4-1-042300,Ne prend pas de voyageurs,,0
4-93,27_1,4-93-A-20,27-93-3-1-042800,Ne prend pas de voyageurs,,0
4-93,27_1,4-93-A-21,27-93-2-1-044100,Ne prend pas de voyageurs,,0
4-93,27_1,4-93-A-20,27-93-1-1-044700,Ne prend pas de voyageurs,,0
4-CITY,04_1,4-CITY-R-1,4-CITY-1-1-074700,République,,1
4-CITY,04_1,4-CITY-R-1,4-CITY-2-1-075800,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-080600,Monge Cité,,0
4-CITY,04_1,4-CITY-R-1,4-CITY-3-1-080900,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-081700,Monge Cité,,0
4-CITY,04_1,4-CITY-R-1,4-CITY-4-1-082000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-082800,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-083000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-083900,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-084200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-085000,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-085200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-090100,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-090300,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-091200,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-091400,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-092300,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-092500,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-093400,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-093600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-094500,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-094600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-095600,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-095700,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-100700,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-100800,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-101800,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-101900,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-102900,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-103000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-104000,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-104100,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-105100,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-105200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-110200,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-110300,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-111300,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-111400,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-112400,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-112500,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-113500,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-113600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-114600,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-114700,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-115700,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-115800,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-120800,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-120900,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-121900,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-122000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-123000,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-123100,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-124100,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-124200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-125200,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-125300,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-130300,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-130400,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-131400,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-131600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-132500,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-132700,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-133600,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-133800,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-134700,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-134900,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-135800,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-140000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-140900,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-141100,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-142000,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-142200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-143100,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-143300,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-144200,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-144400,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-145300,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-145500,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-150400,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-150600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-151500,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-151700,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-152600,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-152800,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-153700,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-153900,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-154800,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-155000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-155900,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-160200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-161000,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-161300,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-162100,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-162400,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-163200,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-163500,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-164300,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-164600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-165400,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-165700,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-170500,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-170800,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-171600,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-171900,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-172700,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-173000,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-173800,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-174100,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-174900,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-175200,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-180000,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-180300,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-181100,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-181400,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-1-1-182200,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-182500,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-2-1-183300,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-183600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-3-1-184400,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-1-1-184600,République,,1
4-CITY,04_1,4-CITY-A-24,4-CITY-4-1-185500,Monge Cité,,0
4-CITY,04_1,4-CITY-R-2,4-CITY-2-1-185700,République,,1
4-CITY,04_1,4-CITY-R-2,4-CITY-3-1-190800,République,,1
4-CITY,04_1,4-CITY-R-2,4-CITY-4-1-191900,République,,1
4-CITY,19_A,4-CITY-R-1,19-CITY-1-A-074700,République,,1
4-CITY,19_A,4-CITY-R-1,19-CITY-2-A-075800,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-1-A-080600,Monge Cité,,0
4-CITY,19_A,4-CITY-R-1,19-CITY-3-A-080900,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-2-A-081700,Monge Cité,,0
4-CITY,19_A,4-CITY-R-1,19-CITY-4-A-082000,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-3-A-082800,Monge Cité,,0
4-CITY,19_A,4-CITY-R-2,19-CITY-1-A-083000,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-4-A-083900,Monge Cité,,0
4-CITY,19_A,4-CITY-R-2,19-CITY-2-A-084100,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-1-A-085000,Monge Cité,,0
4-CITY,19_A,4-CITY-R-2,19-CITY-3-A-085200,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-2-A-090100,Monge Cité,,0
4-CITY,19_A,4-CITY-R-2,19-CITY-4-A-090300,République,,1
4-CITY,19_A,4-CITY-A-24,19-CITY-3-A-091200,Monge Cité,,0
